name,version,software_id
org.sonatype.nexus:nexus-core,2.7.0-05,597
org.sonatype.nexus:nexus-core,3.17.1-01,597
org.sonatype.nexus:nexus-core,3.15.3-01,597
org.sonatype.nexus:nexus-core,3.3.2-02,597
org.sonatype.nexus:nexus-core,2.6.0-05,597
org.sonatype.nexus:nexus-core,2.9.0-04,597
org.sonatype.nexus:nexus-core,2.6.0-01,597
org.sonatype.nexus:nexus-core,2.11.4-01,597
org.sonatype.nexus:nexus-core,2.9.0-01,597
org.sonatype.nexus:nexus-core,2.4.0-03,597
org.sonatype.nexus:nexus-core,2.7.2-03,597
org.sonatype.nexus:nexus-core,2.4.0-04,597
org.sonatype.nexus:nexus-core,2.7.2-02,597
org.sonatype.nexus:nexus-core,2.13.0-01,597
org.sonatype.nexus:nexus-core,2.4.0-09,597
org.sonatype.nexus:nexus-core,2.8.1-01,597
org.sonatype.nexus:nexus-core,2.4.0-05,597
org.sonatype.nexus:nexus-core,2.4.0-06,597
org.sonatype.nexus:nexus-core,2.4.0-07,597
org.sonatype.nexus:nexus-core,2.4.0-08,597
org.sonatype.nexus:nexus-core,2.6.3-01,597
org.sonatype.nexus:nexus-core,2.9.1-01,597
org.sonatype.nexus:nexus-core,2.14.0-01,597
org.sonatype.nexus:nexus-core,2.9.1-02,597
org.sonatype.nexus:nexus-core,2.12.1-01,597
org.sonatype.nexus:nexus-core,3.0.0-b2015061001,597
org.sonatype.nexus:nexus-core,2.7.2-01,597
org.sonatype.nexus:nexus-core,3.20.2-01,597
org.sonatype.nexus:nexus-core,2.14.2-01,597
org.sonatype.nexus:nexus-core,2.11.2-01,597
org.sonatype.nexus:nexus-core,2.11.2-06,597
org.sonatype.nexus:nexus-core,2.11.2-03,597
org.sonatype.nexus:nexus-core,2.11.2-04,597
org.sonatype.nexus:nexus-core,3.0.1-01,597
org.sonatype.nexus:nexus-core,3.0.0-b2016011501,597
org.sonatype.nexus:nexus-core,3.21.1-01,597
net.minidev:json-smart,2.1.0,2043
net.minidev:json-smart,1.0.9-1,2043
net.minidev:json-smart,1.0.6.3,2043
net.minidev:json-smart,2.1.1,2043
net.minidev:json-smart,1.0.8,2043
net.minidev:json-smart,1.0.9,2043
net.minidev:json-smart,2.3,2043
org.quartz-scheduler:quartz,1.7.2,592
org.quartz-scheduler:quartz,1.7.3,592
cn.hutool:hutool-all,4.1.1,80
cn.hutool:hutool-all,4.1.2,80
cn.hutool:hutool-all,4.1.0,80
cn.hutool:hutool-all,4.1.5,80
cn.hutool:hutool-all,4.1.6,80
cn.hutool:hutool-all,4.1.3,80
cn.hutool:hutool-all,4.1.4,80
cn.hutool:hutool-all,4.1.11,80
cn.hutool:hutool-all,4.1.10,80
cn.hutool:hutool-all,4.0.11,80
cn.hutool:hutool-all,4.0.12,80
cn.hutool:hutool-all,4.0.10,80
cn.hutool:hutool-all,4.0.8,80
cn.hutool:hutool-all,4.0.9,80
cn.hutool:hutool-all,4.0.2,80
cn.hutool:hutool-all,4.0.3,80
cn.hutool:hutool-all,4.0.0,80
cn.hutool:hutool-all,4.0.1,80
cn.hutool:hutool-all,4.0.6,80
cn.hutool:hutool-all,4.0.7,80
cn.hutool:hutool-all,4.0.4,80
cn.hutool:hutool-all,4.0.5,80
